22.35835,22.35250,22.34664,22.34075,22.33485,22.32893,22.32300,22.31705,22.31108,22.30510,22.29910,22.29308,22.28705,22.28100,22.27493,22.26885,22.26275,22.25663,22.25050,22.24434,22.23818,22.23199,22.22579,22.21957,22.21333,22.20708,22.20081,22.19452,22.18822,22.18190,22.17556,22.16920,22.16283,22.15644,22.15003,22.14361,22.13717,22.13071,22.12423,22.11774,22.11122,22.10470,22.09815,22.09159,22.08501,22.07841,22.07179,22.06516,22.05851,22.05184,22.04516,22.03845,22.03173,22.02500,22.01824,22.01147,22.00468,21.99787,21.99104,21.98420,21.97734,21.97046,21.96356,21.95665,21.94972,21.94277,21.93580,21.92881,21.92181,21.91479,21.90775,21.90069,21.89362,21.88653,21.87942,21.87229,21.86515,21.85798,21.85080,21.84360,21.83638,21.82915,21.82190,21.81463,21.80734,21.80003,21.79271,21.78536,21.77800,21.77062,21.76323,21.75581,21.74838,21.74093,21.73346,21.72598,21.71847,21.71095,21.70341,21.69585
20.46898,20.45768,20.44636,20.43501,20.42364,20.41225,20.40083,20.38938,20.37792,20.36643,20.35491,20.34338,20.33182,20.32023,20.30862,20.29699,20.28534,20.27366,20.26196,20.25023,20.23848,20.22671,20.21492,20.20310,20.19126,20.17939,20.16751,20.15560,20.14366,20.13171,20.11973,20.10773,20.09570,20.08366,20.07159,20.05949,20.04738,20.03524,20.02308,20.01090,19.99870,19.98647,19.97422,19.96195,19.94966,19.93734,19.92501,19.91265,19.90027,19.88787,19.87544,19.86300,19.85053,19.83804,19.82553,19.81300,19.80045,19.78787,19.77528,19.76266,19.75002,19.73737,19.72469,19.71199,19.69926,19.68652,19.67376,19.66098,19.64818,19.63535,19.62251,19.60964,19.59676,19.58385,19.57093,19.55799,19.54502,19.53204,19.51903,19.50601,19.49297,19.47991,19.46682,19.45372,19.44060,19.42746,19.41430,19.40113,19.38793,19.37471,19.36148,19.34823,19.33496,19.32167,19.30836,19.29503,19.28169,19.26833,19.25495,19.24155
18.47246,18.45628,18.44008,18.42386,18.40761,18.39134,18.37506,18.35875,18.34242,18.32607,18.30970,18.29332,18.27691,18.26048,18.24403,18.22756,18.21107,18.19457,18.17804,18.16150,18.14494,18.12836,18.11176,18.09514,18.07850,18.06185,18.04518,18.02849,18.01178,17.99506,17.97831,17.96156,17.94478,17.92799,17.91118,17.89436,17.87752,17.86066,17.84379,17.82690,17.81000,17.79308,17.77614,17.75920,17.74223,17.72525,17.70826,17.69126,17.67423,17.65720,17.64015,17.62309,17.60601,17.58893,17.57182,17.55471,17.53758,17.52044,17.50329,17.48612,17.46895,17.45176,17.43456,17.41735,17.40013,17.38289,17.36565,17.34839,17.33112,17.31385,17.29656,17.27926,17.26196,17.24464,17.22731,17.20998,17.19263,17.17528,17.15792,17.14055,17.12317,17.10578,17.08838,17.07098,17.05357,17.03615,17.01872,17.00129,16.98385,16.96640,16.94895,16.93149,16.91402,16.89655,16.87907,16.86158,16.84409,16.82660,16.80909,16.79159
